"id","name","canton_id","canton_name","ballot_id","ballot_name","yes","no","yes_pct","turnout","ballots_returned","voters","valid_votes"
"1001","District de la Broye","10","Fribourg / Freiburg",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",9228,4692,66.293103448,66.009328961,14293,21653,13920
"1002","District de la Glâne","10","Fribourg / Freiburg",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",6697,3595,65.069957248,67.894233832,10656,15695,10292
"1003","District de la Gruyère","10","Fribourg / Freiburg",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",13412,6985,65.754767858,62.151077014,21063,33890,20397
"1004","District de la Sarine","10","Fribourg / Freiburg",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",22646,14176,61.501276411,60.704793621,37915,62458,36822
"1005","Bezirk See / District du Lac","10","Fribourg / Freiburg",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",9602,5577,63.258449173,64.273226773,15441,24024,15179
"1006","Bezirk Sense","10","Fribourg / Freiburg",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",12342,7630,61.796515121,61.545476654,20246,32896,19972
"1007","District de la Veveyse","10","Fribourg / Freiburg",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",4918,2707,64.498360656,64.915741882,7897,12165,7625
"9100","FR-CH de l'étranger","10","Fribourg / Freiburg",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1454,636,69.56937799,30.188413948,2147,7112,2090
"1101","Bezirk Gäu","11","Solothurn",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",4739,3190,59.767940472,58.549222798,8023,13703,7929
"1102","Bezirk Thal","11","Solothurn",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3905,2496,61.006092798,64.315517584,6474,10066,6401
"1103","Bezirk Bucheggberg","11","Solothurn",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",2554,1669,60.478332939,67.793931732,4290,6328,4223
"1104","Bezirk Dorneck","11","Solothurn",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",4975,4620,51.849921834,67.335816777,9761,14496,9595
"1105","Bezirk Gösgen","11","Solothurn",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",5338,3496,60.425628254,55.972994937,8954,15997,8834
"1106","Bezirk Wasseramt","11","Solothurn",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11668,7203,61.830321658,56.94047619,19132,33600,18871
"1107","Bezirk Lebern","11","Solothurn",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",10362,6340,62.040474195,55.926820392,16905,30227,16702
"1108","Bezirk Olten","11","Solothurn",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11291,7753,59.289014913,56.003472725,19352,34555,19044
"1109","Bezirk Solothurn","11","Solothurn",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3817,3412,52.801217319,63.47908418,7375,11618,7229
"1110","Bezirk Thierstein","11","Solothurn",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3386,3231,51.171225631,62.192518333,6700,10773,6617
"1200","Kanton Basel-Stadt","12","Basel-Stadt",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",27823,34320,44.772540753,60.812961639,63808,104925,62143
"9120","BS-Ausland-CH","12","Basel-Stadt",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1282,1154,52.6272578,27.033181522,2493,9222,2436
"1301","Bezirk Arlesheim","13","Basel-Landschaft",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",32354,24459,56.948233679,57.875590767,59025,101986,56813
"1302","Bezirk Laufen","13","Basel-Landschaft",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",4328,3935,52.378070919,61.217579251,8497,13880,8263
"1303","Bezirk Liestal","13","Basel-Landschaft",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11181,9391,54.350573595,57.542671363,21239,36910,20572
"1304","Bezirk Sissach","13","Basel-Landschaft",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",8594,7542,53.25979177,64.709309099,16662,25749,16136
"1305","Bezirk Waldenburg","13","Basel-Landschaft",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3414,3350,50.473092844,61.665190434,6962,11290,6764
"1401","Bezirk Oberklettgau","14","Schaffhausen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1524,1014,60.047281324,79.587567244,2663,3346,2538
"1402","Bezirk Reiat","14","Schaffhausen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",2631,1810,59.243413646,78.93220339,4657,5900,4441
"1403","Bezirk Schaffhausen","14","Schaffhausen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",12771,9956,56.193074317,70.657435386,24085,34087,22727
"1404","Bezirk Schleitheim","14","Schaffhausen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",855,742,53.537883532,73.30075522,1650,2251,1597
"1405","Bezirk Stein","14","Schaffhausen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1555,1202,56.401886108,74.790136411,2851,3812,2757
"1406","Bezirk Unterklettgau","14","Schaffhausen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1389,1279,52.061469265,77.683854607,2757,3549,2668
"1501","Bezirk Hinterland","15","Appenzell Ausserrhoden",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",5238,5094,50.696864111,62.918775609,10442,16596,10332
"1502","Bezirk Mittelland","15","Appenzell Ausserrhoden",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",4633,3958,53.928529857,68.956562795,8763,12708,8591
"1503","Bezirk Vorderland","15","Appenzell Ausserrhoden",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3009,3288,47.784659362,66.236469609,6364,9608,6297
"1600","Kanton Appenzell Innerrhoden","16","Appenzell Innerrhoden",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3788,3789,49.993401082,66.746781116,7776,11650,7577
"9160","AI-Ausland-CH","16","Appenzell Innerrhoden",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",55,52,51.401869159,21.696252465,110,507,107
"1721","Wahlkreis St. Gallen","17","St. Gallen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",24473,18633,56.773998979,58.513725803,43952,75114,43106
"1722","Wahlkreis Rorschach","17","St. Gallen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",8951,5878,60.361453908,57.420169998,14997,26118,14829
"1723","Wahlkreis Rheintal","17","St. Gallen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",14308,11127,56.253194417,58.995700458,25659,43493,25435
"1724","Wahlkreis Werdenberg","17","St. Gallen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",7202,5957,54.730602629,60.310471608,13287,22031,13159
"1725","Wahlkreis Sarganserland","17","St. Gallen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",9041,7062,56.144817736,60.630038818,16244,26792,16103
"1726","Wahlkreis See-Gaster","17","St. Gallen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",15040,12314,54.982817869,60.614195914,27771,45816,27354
"1727","Wahlkreis Toggenburg","17","St. Gallen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11118,9963,52.739433613,68.708598624,21367,31098,21081
"1728","Wahlkreis Wil","17","St. Gallen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",16584,11561,58.923432226,60.384721427,28472,47151,28145
"9170","SG-Ausland-CH","17","St. Gallen",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1731,1070,61.799357372,29.255209408,2836,9694,2801
"1841","Region Albula","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1963,1613,54.893736018,62.190152801,3663,5890,3576
"1842","Region Bernina","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1366,661,67.39023187,56.878234813,2088,3671,2027
"1843","Region Engiadina Bassa / Val Müstair","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",2355,1805,56.610576923,63.99103139,4281,6690,4160
"1844","Region Imboden","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",5042,3057,62.254599333,58.090389176,8329,14338,8099
"1845","Region Landquart","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",6192,4393,58.49787435,59.401989723,10867,18294,10585
"1846","Region Maloja","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",4219,2463,63.139778509,59.872777971,6871,11476,6682
"1847","Region Moesa","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1670,1304,56.15332885,50.981033355,3118,6116,2974
"1848","Region Plessur","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",9632,6515,59.65194773,55.814343164,16655,29840,16147
"1849","Region Prättigau / Davos","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",6278,4830,56.517824991,62.748783724,11350,18088,11108
"1850","Region Surselva","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",5850,4032,59.198542805,61.142237484,10149,16599,9882
"1851","Region Viamala","18","Graubünden / Grigioni / Grischun",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3197,2822,53.115135405,62.320008056,6189,9931,6019
"1901","Bezirk Aarau","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",16697,12688,56.821507572,59.726312837,29810,49911,29385
"1902","Bezirk Baden","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",28859,20692,58.241004218,59.064093355,50159,84923,49551
"1903","Bezirk Bremgarten","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",17168,11968,58.923668314,60.891824938,29496,48440,29136
"1904","Bezirk Brugg","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11191,7920,58.557898592,62.034668031,19397,31268,19111
"1905","Bezirk Kulm","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",8240,6810,54.750830565,58.096688238,15262,26270,15050
"1906","Bezirk Laufenburg","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",8036,5905,57.64292375,62.025427444,14148,22810,13941
"1907","Bezirk Lenzburg","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",13295,10677,55.460537294,59.183574056,24299,41057,23972
"1908","Bezirk Muri","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",8918,6883,56.439465857,65.166896776,16048,24626,15801
"1909","Bezirk Rheinfelden","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",9644,6928,58.194545016,57.12973984,16799,29405,16572
"1910","Bezirk Zofingen","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",13767,11076,55.416012559,56.00550903,25212,45017,24843
"1911","Bezirk Zurzach","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",7260,5176,58.378899968,61.793286219,12591,20376,12436
"9190","AG-Ausland-CH","19","Aargau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1607,1068,60.074766355,24.19960651,2706,11182,2675
"2011","Bezirk Arbon","20","Thurgau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",10762,8466,55.970459746,57.440175504,19899,34643,19228
"2012","Bezirk Frauenfeld","20","Thurgau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",15067,12218,55.220817299,63.129796463,28380,44955,27285
"2013","Bezirk Kreuzlingen","20","Thurgau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",7998,6939,53.544888532,63.49852071,15453,24336,14937
"2014","Bezirk Münchwilen","20","Thurgau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",10452,8146,56.199591354,60.941191294,19347,31747,18598
"2015","Bezirk Weinfelden","20","Thurgau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",12101,10611,53.280204297,64.849104577,23465,36184,22712
"9200","TG-Ausland-CH","20","Thurgau",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",675,476,58.64465682,27.404844291,1188,4335,1151
"2101","Distretto di Bellinzona","21","Ticino",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",8626,6656,56.445491428,45.670883151,15814,34626,15282
"2102","Distretto di Blenio","21","Ticino",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1504,817,64.799655321,50.906026127,2416,4746,2321
"2103","Distretto di Leventina","21","Ticino",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",2097,1245,62.746858169,57.958910974,3470,5987,3342
"2104","Distretto di Locarno","21","Ticino",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11099,9113,54.912923016,49.034116187,20941,42707,20212
"2105","Distretto di Lugano","21","Ticino",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",24819,18205,57.686407586,48.561182638,44281,91186,43024
"2106","Distretto di Mendrisio","21","Ticino",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",9469,6848,58.031500889,49.148575107,16798,34178,16317
"2107","Distretto di Riviera","21","Ticino",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1535,952,61.720948934,44.13282863,2565,5812,2487
"2108","Distretto di Vallemaggia","21","Ticino",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1243,1127,52.447257384,54.684047724,2475,4526,2370
"2221","District d'Aigle","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",8472,5415,61.006696911,58.584121525,14308,24423,13887
"2222","District de la Broye-Vully","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",9519,5159,64.852159695,61.752711851,15143,24522,14678
"2223","District du Gros-de-Vaud","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",12607,6672,65.392395871,67.448769454,19979,29621,19279
"2224","District du Jura-Nord vaudois","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",20082,12996,60.711046617,61.58608808,34317,55722,33078
"2225","District de Lausanne","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",19839,21503,47.987518746,51.594195865,42526,82424,41342
"2226","District de Lavaux-Oron","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",14288,9388,60.348031762,64.027646874,24456,38196,23676
"2227","District de Morges","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",18907,12030,61.114523063,64.939407449,32045,49346,30937
"2228","District de Nyon","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",19403,12723,60.396563531,60.85267035,33043,54300,32126
"2229","District de l'Ouest lausannois","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",9558,7224,56.953879156,50.033284131,17287,34551,16782
"2230","District de la Riviera-Pays-d'Enhaut","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",14801,10677,58.093256928,57.452491462,26242,45676,25478
"9220","VD-CH de l'étranger","22","Vaud",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3983,2185,64.575226978,29.446963676,6299,21391,6168
"2301","Bezirk Brig","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",6334,4023,61.15670561,56.119697127,10821,19282,10357
"2302","District de Conthey","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",7389,3228,69.595931054,60.248146955,11217,18618,10617
"2303","District d'Entremont","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",4010,1897,67.885559506,64.3599335,6194,9624,5907
"2304","Bezirk Goms","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1201,778,60.687215766,62.485065711,2092,3348,1979
"2305","District d'Hérens","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3672,1784,67.302052786,69.026655409,5723,8291,5456
"2306","Bezirk Leuk","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3128,2434,56.238763035,63.846750083,5766,9031,5562
"2307","District de Martigny","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11670,5715,67.126833477,61.365311181,18320,29854,17385
"2308","District de Monthey","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",10260,5126,66.68399844,57.295650942,16178,28236,15386
"2309","Bezirk Raron","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3155,1917,62.204258675,62.942583732,5262,8360,5072
"2310","District de Saint-Maurice","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3444,1870,64.809936018,62.244107558,5625,9037,5314
"2311","District de Sierre","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11114,5641,66.332438078,59.849887247,17782,29711,16755
"2312","District de Sion","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11042,6052,64.595764596,59.080444862,18221,30841,17094
"2313","Bezirk Visp","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",6135,4146,59.673183542,59.532105525,10764,18081,10281
"9230","VS-CH de l'étranger","23","Valais / Wallis",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",1183,536,68.819080861,27.482610626,1857,6757,1719
"2400","Canton de Neuchâtel","24","Neuchâtel",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",36764,22575,61.955880618,53.841399891,60984,113266,59339
"2500","Canton de Genève","25","Genève",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",69756,54981,55.922460858,53.559378238,129212,241250,124737
"9250","GE-CH de l'étranger","25","Genève",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",4767,3624,56.810868788,28.897223804,8629,29861,8391
"2601","District de Delémont","26","Jura",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",8890,5668,61.066080506,56.746389892,15090,26592,14558
"2602","District des Franches-Montagnes","26","Jura",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",2986,2168,57.935584012,64.822470817,5331,8224,5154
"2603","District de Porrentruy","26","Jura",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",6693,4056,62.266257326,57.791666667,11096,19200,10749
